content,techniques
كان يا ما كان… كرة القدم في الضاحية تتوارثها العائلات آل همدر للحراسة وفرحات للوسط ورسلان للهجوم ورميتي للدفاع,['no_technique']
"وقعت ست دول أوروبية ( فرنسا و ألمانيا و إيطاليا و بلجيكا و لوكسمبورغ و هولندا ) يوم 25 مارس/آذار1957 في قاعة الكابيتول بالعاصمة الإيطالية روما، على معاهدة ""المجموعة الاقتصادية الأوروبية"" التي عرفت لاحقا بمعاهدة روما، والتي اعتبرت الخطوة الأولى نحو تأسيس الاتحاد الأوروبي.",['no_technique']
[9] لتفاصيل أكثر راجع نص القانون الذي نشرته وكالة أنباء كوريا الشمالية في اليوم التالي لصدوره:,['no_technique']
"شادي زلطة، المتحدث باسم وزارة التربية والتعليم في مصر، قال في تصريحات إعلامية إنه ""لايوجد أي نية لتعطيل الدراسة أو بقاء الأطفال في منازلهم وعدم الذهاب للمدارس"".",['no_technique']
وبحسب الشكوى فإن أرباب سير قام بموافقة شكوري بتسهيل إيداع مبلغ يقارب 100 ألف دولار في حساب مصرفي أميركي كدفعة أولى لمحاولة الاغتيال.,['no_technique']
"ومن بين البرامج التي سيتم تنفيذها، برنامج ""حوار توعوي"" الذي يعد بمثابة نافذة حوارية مباشرة مع طلاب مدارس محافظة مسقط، يتم من خلاله تقديم محاضرات توعوية، وجلسات نقاشية، وورش الرسم والتلوين، بالإضافة إلى المسابقات التي ترسخ مبدأ الحفاظ على النظافة والممتلكات العامة.","[""'loaded_language'""]"
أثارت صورة الفنانة أصالة نصري مع طبيبها فادي نصر جدلاً كبيراً عبر مواقع التواصل الاجتماعي، وأشيع أن هناك علاقة عاطفية تجمعهما، وذلك بعد إعلان أصالة خبر انفصالها عن زوجها المخرج طارق العريان.,"[""'loaded_language'""]"
بغداد: قضت المحكمة الاتحادية العليا في العراق، الثلاثاء، بعدم دستورية مفوضية الانتخابات والاستفتاء في إقليم كردستان، مؤكدةً أن “وجود هيئة مستقلة تتولى إدارة العملية الانتخابية في البلاد هو أهم سبل تحقيق الديمقراطية”.,['no_technique']
أوضحت أن القطاع المصرفي اتخذ خطوات إيجابية نحو دعم تمكين المرأة سواء من ناحية تمثيل السيدات في مجالس إدارات البنوك أو تأهيل السيدات لتولي مناصب قيادية من خلال حوكمة مجالس الإدارة ملزمًا البنوك بتمثيل سيدتين على الاقل في المجالس، وبلغ حجم مساهمتهن في المجال 11%، ونسعى لوصولها إلى 30% بحلول 2030.,"[""'loaded_language'""]"
يتناول الكتاب ثلاثة ألوان من التراث الشعبي في صعيد مصر هي: الأغنية الشعبية، والمثل، واللغز وقد تم جمعها من قرية «الكرنك» بالأقصر.,['no_technique']
وبدأت منذ مساء أمس تطبيق قرار الحكومة بحظر جميع رحلات الطيران القادمة من بريطانيا ولمدة 72 ساعة قابلة للتجديد.,['no_technique']
وفي كلمته، ثمّن ديبي جهود شركاء المجموعة ممثلين بالاتحادين الأفريقي والأوروبي والأمم المتحدة والدول المانحة وغيرها من المنظمات الإقليمية والدولية، لدعمها الاستقرار في المنطقة والمساهمة في رفع التحديات وخلق تنمية مستدامة بدول المجموعة.,"[""'loaded_language'""]"
في الأيام التي يحدث فيها إضراب عام ، تُغلق جميع المتاجر، لكن لا يزال البعض يخرج للتنزه في الخارج.,['no_technique']
وخرجت عدة مسيرات الأحد في العاصمة باريس وعدد من المدن الفرنسية لتأبين القتيل واستنكار الهجوم.,"[""'loaded_language'""]"
يأتي ذلك بعد اتفاق قادة الاتحاد على إعداد عقوبات محدودة على أفراد من تركيا مرتبطين بنزاع التنقيب عن الطاقة مع اليونان وقبرص.,"[""'loaded_language'""]"
وأشار انه استقل دراجته الهوائية وتوجه إلى ساحة الصلاة بمساكن كفر حجازى، ولم يجد مكانا مرتفعا عن الأرض للجلوس والصلاة عليه، نظرا لعدم استطاعته الركوع والسجود، ولم يجد اى رصيف يجلس عليه فى الساحة، وبدأ المصلون فى الصلاة.,['no_technique']
"مُنحت هونغ كونغ -بموجب تلك التفاهمات- حكما ذاتيا ووضعية متميزة تقضي بعدم تدخل بكين في اقتصادها وقوانينها إلا في نطاق محدود، وهو ما جعل سكانها يعيشون أجواء من الحرية مختلفة عن باقي أقاليم الصين، وذلك طبقا لمبدأ ""بلد واحد ونظامان مختلفان"".","[""'loaded_language'""]"
تتواصل عمليات السيطرة على حريقي حراج عين حلاقيم وحزور في الريف الجنوبي الغربي بمنطقة مصياف من قبل فرق الإطفاء في المحافظة وبمشاركة مئات من أهالي المنطقة وأفراد من الجيش وقوى الشرطة وحفظ النظام.,['no_technique']
"فقد ذكروا في القرآن الكريم بأنهم كانوا بشر طوال القامة جدا وذو أجسام كبيرة و أعطاهم الله قوة خارقة , ولكنهم كفروا ولم يرعوا نعمة الله حق رعايتها , فانقلبوا على نبيهم هود وكفروا بالله وانتهكوا كل الحدود التي وضعها الله لهم وكما ذكر في القرآن :","[""'loaded_language'""]"
وال- أصدر وزير الاقتصاد والتجارة “محمد الحويج”، القرار رقم (918) لسنة 2022، يقضي بحظر استيراد أجهزة الكشف عن المعادن بجميع أنواعها، وعلى اختلاف وظائفها، لغير الجهات العامة المأذون لها باستيرادها واستخدامها من وزارة الداخلية والجهات ذات العلاقة. كما وجه القرار وزارة الداخلية بمسك سجلات خاصة لقيد الأجهزة المشار إليها والجهات المستخدمة لها ومتابعة أماكن تخزينها واستخدامها .,['no_technique']
